,Candidate ID,Start,End,Strand,Type,Length,mean reads coverage,mean conservation,-10 promoter consensus,Terminator,MFE p-val,Array p-val,p-adj,Relative position to CDSs,Within,Antisense to,DistClosestGeneUP,DistClosestGeneDOWN,Northern_validation
1127,candidate_1128,1203251,1203286,0,A,35,149.667,0.138,1,1,0.246,9.73E-01,1.00E+00,AS to 5'/3' UTRs,,"5', Rv1078",140,27,0
1128,candidate_1129,1203697,1203926,0,A,229,349.37,0,1,1,0.275,8.45E-01,1.00E+00,AS,,Rv1078,-338,-613,0
1129,candidate_1130,1212564,1212615,0,A,51,269.788,0,1,0,0.6,1.33E-06,1.54E-03,AS,,Rv1087,-1299,-1055,0
1130,candidate_1131,1236708,1236758,0,A,50,78.02,0,0,1,0.087,6.36E-02,1.00E+00,AS,,Rv1110,-484,-573,0
1131,candidate_1132,1261346,1261422,0,A,76,189.779,0.118,0,0,0.765,1.05E-02,1.00E+00,Within 5'/3' UTRs,"5', Rv1133c",,0,500,0
1132,candidate_1133,1261487,1261524,0,A,37,172.737,3.292,0,0,0.712,7.96E-05,8.80E-02,Intergenic,,,141,398,0
1133,candidate_1134,1261558,1261601,0,A,43,288.523,2.299,0,0,0.213,6.55E-12,8.26E-09,Intergenic,,,212,321,0
1134,candidate_1135,1267302,1267344,0,A,42,312.814,0.102,1,0,0.731,9.80E-01,1.00E+00,AS to 5'/3' UTRs,,"5', Rv1140",317,3,0
1135,candidate_1136,1272135,1272167,0,A,32,73.212,0.909,1,1,0.503,2.71E-03,1.00E+00,Intergenic,,,227,256,0
1136,candidate_1137,1275611,1275673,0,A,62,1042.762,0.104,1,1,0.001,0.00E+00,0.00E+00,AS to 5'/3' UTRs,,"3', Rv1147",61,627,1
1137,candidate_1138,1276267,1276300,0,A,33,117.353,0.096,0,0,0.149,9.75E-01,1.00E+00,Within 5'/3' UTRs,"3', Rv1148c",,717,0,0
1138,candidate_1139,1282030,1282128,0,A,98,178.576,0.135,1,1,0.86,5.34E-08,6.40E-05,AS,,Rv4012,158,178,0
1139,candidate_1140,1287000,1287039,0,A,39,121.15,0.066,1,1,0.008,9.22E-01,1.00E+00,AS to 5'/3' UTRs,,"3', Rv1160",-20,-444,0
1140,candidate_1141,1290289,1290381,0,A,92,228.333,0,1,0,0.354,7.62E-05,8.44E-02,AS,,Rv1161,-737,-3053,0
1141,candidate_1142,1291823,1292095,0,A,272,633.015,0,1,0,0.685,1.77E-03,1.00E+00,AS,,Rv1162,-918,-1030,0
1142,candidate_1143,1300145,1300223,0,A,78,403.962,0.138,1,0,0.331,0.00E+00,0.00E+00,Within 5'/3' UTRs,"5', Rv1169c",,21,81,0
1143,candidate_1144,1301276,1301316,0,A,40,254,2.9,0,0,0.398,3.33E-02,1.00E+00,AS to 5'/3' UTRs,,"3', Rv1170; 5', Rv1171",-471,-9,0
1144,candidate_1145,1302855,1302894,0,A,39,190.025,0.138,1,0,0.433,1.32E-03,1.00E+00,AS to 5'/3' UTRs,,"5', Rv1173",174,37,0
1145,candidate_1146,1303163,1303215,0,A,52,275.736,0,0,0,0.904,9.17E-01,1.00E+00,AS,,Rv1173,-2338,-284,0
1146,candidate_1147,1303572,1303742,0,A,170,613.696,0,1,0,0.909,6.15E-14,7.91E-11,AS,,Rv1173,-1929,-811,0
1147,candidate_1148,1304940,1304971,0,A,31,114.531,0,0,0,0.571,9.27E-01,1.00E+00,AS,,Rv1173,-561,-2040,0
1148,candidate_1149,1306038,1306073,0,A,35,96.417,1.34,1,0,0.09,0.00E+00,0.00E+00,Within 5'/3' UTRs,"5', Rv1174c",,37,129,1
1149,candidate_1150,1308905,1309232,0,A,327,515.39,0.086,0,0,0.965,8.05E-01,1.00E+00,AS to 5'/3' UTRs,,"5', Rv1177",-426,-227,0
1150,candidate_1151,1313343,1313400,0,A,57,5034.5,1.372,0,0,0.001,0.00E+00,0.00E+00,Within 5'/3' UTRs,"5', Rv1179c",,44,325,0
1151,candidate_1152,1316604,1316664,0,A,60,235.279,0,1,1,0.818,5.58E-01,1.00E+00,AS,,Rv1181,-3378,-1430,0
1152,candidate_1153,1320736,1320766,0,A,30,1368.774,0,1,0,0.682,9.98E-01,1.00E+00,AS,,Rv1182,-717,-731,0
1153,candidate_1154,1321021,1321259,0,A,238,559.481,0,1,1,0.141,5.27E-01,1.00E+00,AS,,Rv1182,-432,-1224,0
1154,candidate_1155,1321807,1321893,0,A,86,147.264,0,0,0,0.916,1.00E+00,1.00E+00,AS,,Rv1183,-2721,-373,0
1155,candidate_1156,1325649,1325686,0,A,37,205.684,0.138,1,0,0.902,2.23E-11,2.79E-08,Within 5'/3' UTRs,"5', Rv1184c",,38,90,0
1156,candidate_1157,1338887,1338938,0,A,51,226.923,0.138,1,0,0.319,8.41E-01,1.00E+00,AS to 5'/3' UTRs,,"5', Rv1195",374,65,0
1157,candidate_1158,1340450,1340508,0,A,58,393.61,0,0,1,0.224,0.00E+00,0.00E+00,AS,,Rv1196,-74,-1159,0
1158,candidate_1159,1342738,1342771,0,A,33,77.235,0.138,0,0,0.343,7.09E-01,1.00E+00,Intergenic,,,133,171,0
1159,candidate_1160,1342872,1342965,0,A,93,206.479,0.101,1,0,0.001,0.00E+00,0.00E+00,AS to 5'/3' UTRs,,"5', Rv1200",-1347,-23,0
1160,candidate_1161,1348918,1348957,0,A,39,708.925,0,0,0,0.646,3.03E-05,3.40E-02,AS,,Rv1205,-364,-238,0
1161,candidate_1162,1349067,1349112,0,A,45,102.674,0,1,1,0.851,2.01E-01,1.00E+00,AS,,Rv1205,-215,-393,0
1162,candidate_1163,1364462,1364558,0,A,96,178.639,0,0,0,0.332,8.51E-01,1.00E+00,AS,,Rv1221,-724,-145,0
1163,candidate_1164,1364663,1364702,0,A,39,119.2,0,0,0,0.395,7.94E-01,1.00E+00,AS,,Rv1221,-523,-289,0
1164,candidate_1165,1366900,1366939,0,A,39,122.625,0,0,1,0.643,1.66E-01,1.00E+00,AS,,Rv1223,-561,-1064,0
1165,candidate_1166,1371123,1371170,0,A,47,98.875,0,0,1,0.641,4.76E-01,1.00E+00,AS,,Rv1228,-354,-250,0
1166,candidate_1167,1394442,1394472,0,A,30,119.774,0,0,0,0.784,8.52E-01,1.00E+00,AS,,Rv1250,-1476,-293,0
1167,candidate_1168,1400285,1400317,0,A,32,132.455,0,0,0,0.578,7.19E-01,1.00E+00,AS,,Rv1253,-1376,-347,0
1168,candidate_1169,1413174,1413224,0,A,50,2013.588,1.183,1,0,0.408,0.00E+00,0.00E+00,AS to 5'/3' UTRs,,"5', Rv1265",87,36,0
1169,candidate_1170,1424784,1424836,0,A,52,261.66,0,1,0,0.91,6.55E-01,1.00E+00,AS,,Rv1275,-509,-85,0
1170,candidate_1171,1439891,1440077,0,A,186,361.658,0,1,1,0.738,2.43E-07,2.88E-04,AS,,Rv1286,-860,-1170,0
1171,candidate_1172,1454141,1454172,0,A,31,124.813,0,0,0,0.206,5.08E-01,1.00E+00,AS,,Rv1297,-871,-968,0
1172,candidate_1173,1455156,1455285,0,A,129,259.631,0.006,0,0,0.968,1.00E+00,1.00E+00,AS to 5'/3' UTRs,,"5', Rv1298",-249,-122,0
1173,candidate_1174,1459894,1459935,0,A,41,95.833,0,0,0,1,9.96E-01,1.00E+00,AS,,Rv1303,-357,-169,0
1174,candidate_1175,1459996,1460036,0,A,40,209.366,0,0,0,0.704,2.81E-01,1.00E+00,AS,,Rv1303,-255,-270,0
1175,candidate_1176,1460757,1460797,0,A,40,183.854,0,0,1,0.891,5.08E-12,6.43E-09,AS,,Rv1304,-239,-553,0
1176,candidate_1177,1460892,1461010,0,A,118,194.849,0.013,1,0,0.388,9.84E-01,1.00E+00,AS to 5'/3' UTRs,,"3', Rv1304",-104,-766,0
1177,candidate_1178,1463190,1463220,0,A,30,99.871,0.509,1,0,0.318,1.02E-12,1.31E-09,AS to 5'/3' UTRs,,"3', Rv1307; 5', Rv1308",7,8,0
1178,candidate_1179,1464709,1464761,0,A,52,168.509,0,0,1,0.752,1.48E-01,1.00E+00,AS,,Rv1308,-168,-1533,0
1179,candidate_1180,1465247,1465345,0,A,98,634.848,0,1,0,0.858,1.20E-04,1.32E-01,AS,,Rv1309,-554,-461,0
1180,candidate_1181,1465725,1465777,0,A,52,150.717,0,1,1,0.734,1.04E-03,1.00E+00,AS,,Rv1309,-76,-893,0
1181,candidate_1182,1466855,1467111,0,A,256,492.965,0,0,1,0.675,1.05E-02,1.00E+00,AS,,Rv1310,-446,-1270,0
1182,candidate_1183,1471657,1471729,0,A,72,3592.342,3.326,0,0,0.369,9.94E-01,1.00E+00,Intergenic,,,80,117,0
1183,candidate_1184,1471814,1471995,0,A,181,716.742,0.024,0,0,0.837,8.65E-01,1.00E+00,AS to 5'/3' UTRs,,"5', Rvnr01",-1568,-149,0
1184,candidate_1186,1473115,1473350,0,A,235,186.597,0,1,0,0.565,9.43E-01,1.00E+00,AS,,Rvnr01,-267,-1504,0
1185,candidate_1187,1473503,1473928,0,A,425,274.012,1.087,1,0,0.033,1.00E+00,1.00E+00,AS to 5'/3' UTRs,,"5', Rvnr02",-3292,-270,0
1186,candidate_1188,1473967,1474360,0,A,393,327.056,0,1,0,0.811,2.65E-04,0.00E+00,AS,,Rvnr02,-2828,-702,0
1187,candidate_1189,1474520,1474904,0,A,384,178.714,0,1,1,0.099,9.99E-01,1.00E+00,AS,,Rvnr02,-2275,-1246,0
1188,candidate_1190,1475067,1475610,0,A,543,216.16,0,0,0,0.331,1.30E-01,1.00E+00,AS,,Rvnr02,-1728,-1952,0
1189,candidate_1191,1475646,1476149,0,A,503,198.563,0,1,0,0.168,1.00E+00,1.00E+00,AS,,Rvnr02,-1149,-2491,0
1190,candidate_1192,1476171,1476699,0,A,528,197.681,0,0,0,0.028,1.00E+00,1.00E+00,AS,,Rvnr02,-624,-3041,0
1191,candidate_1193,1476719,1476794,0,A,75,149.829,0,1,0,0.397,1.00E+00,1.00E+00,AS,,Rvnr02,-76,-3136,0
1192,candidate_1194,1476976,1477014,0,A,38,275.154,0.004,1,0,0.785,7.76E-05,8.59E-02,AS to 5'/3' UTRs,,"3', Rvnr03",-37,-115,0
1193,candidate_1195,1484240,1484314,0,A,74,439.507,0.141,0,0,0.646,8.97E-01,1.00E+00,AS to 5'/3' UTRs,"5', Rv1320c","5', Rv1321",-719,-35,0
1194,candidate_1196,1485130,1485162,0,A,32,135.545,0,0,1,0.692,9.85E-01,1.00E+00,AS,,Rv1322,-148,-180,0
1195,candidate_1197,1485244,1485283,0,A,39,234.2,0.017,0,0,0.059,1.71E-04,1.86E-01,AS to 5'/3' UTRs,"3', Rv1322A","3', Rv1322",-34,-301,0
1196,candidate_1198,1486759,1486919,0,A,160,430.509,0,1,1,0.698,1.93E-08,2.33E-05,AS,,Rv1323,-272,-1057,0
1197,candidate_1199,1488098,1488132,0,A,34,207.343,1.649,0,0,0.001,9.40E-01,1.00E+00,AS to 5'/3' UTRs,"3', Rv1325c","3', Rv1324",23,22,0
1198,candidate_1200,1500780,1500810,0,A,30,126.097,0,0,1,0.501,1.00E+00,1.00E+00,AS,,Rv1331,-186,-149,0
1199,candidate_1201,1502632,1502669,0,A,37,128.553,0,0,0,0.551,9.21E-01,1.00E+00,AS to 5'/3' UTRs,,"3', Rv1333; 5', Rv1334",-449,-1070,0
1200,candidate_1202,1502760,1502790,0,A,30,116.935,0,0,0,0.955,9.88E-01,1.00E+00,AS,,Rv1334,-321,-149,0
1201,candidate_1203,1503051,1503090,0,A,39,187.7,0.028,1,1,0.603,1.44E-06,1.67E-03,AS to 5'/3' UTRs,,"3', Rv1335; 5', Rv1334",-30,-449,0
1202,candidate_1204,1518130,1518237,0,A,107,204.926,0,1,0,0.508,4.61E-02,1.00E+00,AS,,Rv1350,-430,-746,0
1203,candidate_1205,1535421,1535556,0,A,135,421.507,0.652,1,0,0.655,1.58E-01,1.00E+00,Within 5'/3' UTRs,"5', Rv1363c",,29,127,0
1204,candidate_1206,1545827,1545862,0,A,35,92.306,0,1,0,0.572,9.09E-01,1.00E+00,AS,,Rv1372,-179,-1037,0
1205,candidate_1207,1548720,1548760,0,A,40,71.049,0,1,0,0.045,7.87E-01,1.00E+00,AS,,Rv1375,-431,-928,0
1206,candidate_1208,1557160,1557195,0,A,35,214.722,0,0,0,0.929,4.02E-03,1.00E+00,AS,,Rv1384,-3288,-94,0
1207,candidate_1209,1557439,1557473,0,A,34,240.343,0,0,1,0.113,3.89E-01,1.00E+00,AS,,Rv1384,-3009,-372,0
1208,candidate_1210,1557540,1557597,0,A,57,244.379,0,0,0,0.644,5.45E-01,1.00E+00,AS,,Rv1384,-2908,-496,0
1209,candidate_1211,1559620,1559658,0,A,38,101.923,0,0,1,0.223,6.07E-01,1.00E+00,AS,,Rv1384,-828,-2557,0
1210,candidate_1212,1561384,1561627,0,A,243,783.217,0.045,1,1,0.091,8.35E-02,1.00E+00,AS to 5'/3' UTRs,,"5', Rv1386",-388,-163,0
1211,candidate_1213,1565023,1565069,0,A,46,197.851,0.091,0,1,0.739,9.80E-01,1.00E+00,AS to 5'/3' UTRs,,"3', Rv1389; 5', Rv1390",-4,-668,0
1212,candidate_1214,1568060,1568093,0,A,33,160.147,1.623,0,0,0.001,1.00E+00,1.00E+00,AS to 5'/3' UTRs,"3', Rv1393c","3', Rv1392",24,16,0
1213,candidate_1215,1573865,1574028,0,A,163,345.799,0.136,0,0,0.472,9.64E-01,1.00E+00,Within 5'/3' UTRs,"5', Rv1396c",,8,84,0
1214,candidate_1216,1596860,1596924,0,A,64,128.292,0,1,1,0.765,9.71E-01,1.00E+00,AS,,Rv1421; Rv1422,-1049,-945,0
1215,candidate_1217,1613697,1613742,0,A,45,376.804,0,0,0,0.474,3.66E-02,1.00E+00,AS,,Rv1436,-629,-435,0
1216,candidate_1218,1613994,1614032,0,A,38,112.795,0,1,1,0.643,7.67E-01,1.00E+00,AS,,Rv1436,-332,-725,0
1217,candidate_1219,1615032,1615110,0,A,78,176.139,0,1,1,0.916,9.87E-01,1.00E+00,AS,,Rv1437,-535,-781,0
1218,candidate_1220,1635442,1635486,0,A,44,83.422,0,0,1,0.401,9.97E-01,1.00E+00,AS,,Rv1451,-513,-457,0
1219,candidate_1221,1639615,1639645,0,A,30,146.387,0,0,0,0.148,1.00E+00,1.00E+00,AS,"3', Rv1454c","3', Rv1453",-31,-1264,0
1220,candidate_1222,1658946,1659019,0,A,73,250.676,0.062,0,1,0.973,9.10E-01,1.00E+00,AS to 5'/3' UTRs,,"3', Rv1469; 5', Rv1470",-408,-39,0
1221,candidate_1223,1671243,1671282,0,A,39,105.025,0,1,0,0.45,6.94E-01,1.00E+00,AS,,Rv1480,-123,-869,0
1222,candidate_1224,1678541,1678598,0,A,57,212.948,0,0,0,0.117,2.05E-01,1.00E+00,AS to 5'/3' UTRs,,"3', Rv1488; 5', Rv1489",-367,-1201,0
1223,candidate_1225,1690809,1690868,0,A,59,2419.833,0.092,1,1,0.236,1.92E-01,1.00E+00,AS to 5'/3' UTRs,,"3', Rv1499; 5', Rv1500",-1069,-18,0
1224,candidate_1226,1691821,1691873,0,A,52,153.925,0,1,0,0.444,1.68E-01,1.00E+00,AS,,Rv1500,-57,-1023,0
1225,candidate_1227,1692027,1692065,0,A,38,113.436,0,0,0,0.349,9.87E-01,1.00E+00,AS,,Rv1501,-684,-175,0
1226,candidate_1228,1692179,1692210,0,A,31,91.125,0,0,0,0.007,9.99E-01,1.00E+00,AS,,Rv1501,-532,-320,0
1227,candidate_1229,1692421,1692459,0,A,38,125.667,0,1,0,0.601,9.70E-01,1.00E+00,AS,,Rv1501,-290,-569,0
1228,candidate_1230,1709535,1709587,0,A,52,641.774,0,0,1,0.1,3.91E-01,1.00E+00,AS,,Rv1517,-100,-716,0
1229,candidate_1231,1712868,1712921,0,A,53,220.204,0,0,0,0.644,8.80E-01,1.00E+00,AS,,Rv1521,-1185,-619,0
1230,candidate_1232,1713274,1713308,0,A,34,96.686,0,1,0,0.791,1.00E+00,1.00E+00,AS,,Rv1521,-779,-1006,0
1231,candidate_1233,1713589,1713732,0,A,143,441.819,0,1,0,0.963,6.23E-01,1.00E+00,AS,,Rv1521,-464,-1430,0
1232,candidate_1234,1735880,1735999,0,A,119,203.633,0.272,1,0,0.507,1.81E-01,1.00E+00,AS to 5'/3' UTRs,,"5', Rv1535",-332,-23,0
1233,candidate_1235,1738164,1738200,0,A,36,148.568,0,1,0,0.491,9.93E-01,1.00E+00,AS,,Rv1536,-1480,-1681,0
1234,candidate_1236,1738501,1738533,0,A,32,106.333,0,0,0,0.151,9.64E-01,1.00E+00,AS,,Rv1536,-1143,-2014,0
1235,candidate_1237,1738570,1738789,0,A,219,177.059,0,1,0,0.328,9.98E-01,1.00E+00,AS,,Rv1536,-1074,-2270,0
1236,candidate_1238,1745704,1745814,0,A,110,257.198,0,0,1,0.361,1.10E-01,1.00E+00,AS,,Rv1543,-385,-750,0
1237,candidate_1239,1746074,1746105,0,A,31,306.656,0,0,0,0.602,9.99E-01,1.00E+00,AS to 5'/3' UTRs,,"3', Rv1543; 5', Rv1544",-823,-1041,0
1238,candidate_1240,1749761,1749889,0,A,128,494.612,0,1,1,0.878,8.33E-01,1.00E+00,AS,,Rv1547,-1487,-2195,0
1239,candidate_1241,1763507,1763541,0,A,34,136.4,0,1,0,0.654,9.63E-02,1.00E+00,AS,,Rv1559,-1210,-113,0
1240,candidate_1242,1773841,1773873,0,A,32,365.97,0.138,0,1,0.063,7.94E-01,1.00E+00,Within 5'/3' UTRs,"3', Rv1566c; 5', Rv1565c",,12,55,0
1241,candidate_1243,1774658,1774704,0,A,46,116.553,0.112,1,0,0.054,0.00E+00,0.00E+00,Within 5'/3' UTRs,"5', Rv1566c",,38,156,0
1242,candidate_1244,1793745,1793895,0,A,150,533.285,0.133,1,0,0.764,3.44E-06,3.96E-03,Within 5'/3' UTRs,"5', Rv1592c",,5,102,0
1243,candidate_1245,1794985,1795134,0,A,149,137.84,0,0,0,0.879,9.04E-01,1.00E+00,AS,,Rv1594,-820,-378,0
1244,candidate_1246,1797023,1797120,0,A,97,176.296,0,1,1,0.847,7.69E-07,8.99E-04,AS,,Rv1595,-365,-1315,0
1245,candidate_1247,1802446,1802479,0,A,33,344.471,0,0,1,0.404,8.95E-01,1.00E+00,AS,,Rv1601,-221,-444,0
1246,candidate_1248,1803228,1803281,0,A,53,210.019,0,1,1,0.23,5.36E-01,1.00E+00,AS,,Rv1602,-56,-617,0
1247,candidate_1249,1807992,1808023,0,A,31,107.188,0,0,0,0.001,5.69E-01,1.00E+00,AS,,Rv1609,-1461,-120,0
1248,candidate_1250,1809246,1809291,0,A,45,182.891,0,0,1,0.663,1.25E-05,1.41E-02,AS,,Rv1609,-207,-1388,0
1249,candidate_1251,1824400,1824430,0,A,30,580.032,0.125,0,0,0.632,2.00E-01,1.00E+00,Within 5'/3' UTRs,"3', Rv1623c; 5', Rv1622c",,0,0,0
1250,candidate_1252,1825887,1825928,0,A,41,217.524,0.277,1,0,0.551,8.05E-01,1.00E+00,Within 5'/3' UTRs,"3', Rv1624c; 5', Rv1623c",,0,70,0
1251,candidate_1253,1828427,1828585,0,A,158,224.044,0,1,1,0.099,7.77E-01,1.00E+00,AS,,Rv1626,-370,-405,0
1252,candidate_1254,1828812,1828848,0,A,36,190.027,1.382,0,0,0.001,7.83E-02,1.00E+00,AS to 5'/3' UTRs,"3', Rv1627c","3', Rv1626",15,17,0
1253,candidate_1255,1830727,1830905,0,A,178,310.905,0,1,0,0.516,0.00E+00,0.00E+00,AS,,Rv1629,-2652,-240,0
1254,candidate_1256,1833488,1833560,0,A,72,1603.658,1.819,0,0,0.094,5.64E-05,6.29E-02,AS to 5'/3' UTRs,,"5', Rv1630",-1499,-18,0
1255,candidate_1257,1834234,1834264,0,A,30,106.903,0,0,0,0.661,9.94E-01,1.00E+00,AS,,Rv1630,-753,-722,0
1256,candidate_1258,1834321,1834370,0,A,49,397.64,0,0,0,0.615,9.81E-01,1.00E+00,AS,,Rv1630,-666,-828,0
1257,candidate_1259,1834629,1834673,0,A,44,158.756,0,0,0,0.255,9.84E-01,1.00E+00,AS,,Rv1630,-358,-1131,0
1258,candidate_1260,1837307,1837404,0,A,97,477.367,0,1,1,0.672,3.38E-02,1.00E+00,AS,,Rv1633,-1864,-329,0
1259,candidate_1261,1846376,1846440,0,A,64,223.723,0,1,0,0.915,2.35E-01,1.00E+00,AS,,Rv1638,-283,-2699,0
1260,candidate_1262,1852862,1852903,0,A,41,116.833,0.082,1,1,0.256,1.89E-09,2.31E-06,AS to 5'/3' UTRs,,"3', Rv1641; 5', Rv1642",-16,-630,0
1261,candidate_1263,1853081,1853121,0,A,40,230.024,0,1,0,0.531,2.72E-01,1.00E+00,AS,,Rv1642,-41,-193,0
1262,candidate_1264,1853155,1853192,0,A,37,175.711,0.593,0,0,0.829,2.73E-01,1.00E+00,AS to 5'/3' UTRs,,"3', Rv1642; 5', Rv1643",-418,-8,0
1263,candidate_1265,1859616,1859646,0,A,30,77.968,0,0,0,0.25,9.99E-01,1.00E+00,AS,,Rv1649,-142,-913,0
1264,candidate_1266,1859685,1859742,0,A,57,127.621,0,1,0,0.198,9.61E-01,1.00E+00,AS,,Rv1649,-73,-1009,0
1265,candidate_1267,1901637,1901668,0,A,31,138.656,0,0,0,0.868,9.85E-01,1.00E+00,AS,,Rv1676,-114,-621,0
1266,candidate_1268,1901737,1901786,0,A,49,231.12,0,1,0,0.865,9.55E-03,1.00E+00,AS,,Rv1676; Rv1677,-559,-739,0
1267,candidate_1269,1915013,1915164,0,A,151,570.48,0.138,0,0,0.005,9.63E-01,1.00E+00,Intergenic,,,137,363,0
1268,candidate_1270,1923833,1923863,0,A,30,146.839,0,0,0,0.408,8.85E-01,1.00E+00,AS,,Rv1699,-1756,-34,0
1269,candidate_1271,1925143,1925186,0,A,43,259.75,0,1,0,0.901,9.72E-01,1.00E+00,AS,,Rv1699,-446,-1357,0
1270,candidate_1272,1925299,1925349,0,A,50,300.216,0,0,0,0.76,9.28E-01,1.00E+00,AS,,Rv1699,-290,-1520,0
1271,candidate_1273,1925454,1925495,0,A,41,245.69,0,1,0,0.222,9.44E-01,1.00E+00,AS,,Rv1699,-135,-1666,0
1272,candidate_1274,1960714,1960774,0,A,60,2126.066,0.098,0,0,0.136,9.64E-01,1.00E+00,Within 5'/3' UTRs,"3', Rv1734c",,227,0,0
1273,candidate_1275,1962178,1962208,0,A,30,84.968,0.138,0,0,0.666,6.72E-01,1.00E+00,Within 5'/3' UTRs,"3', Rv1736c",,390,20,0
1274,candidate_1276,1965811,1965955,0,A,144,154.966,0,0,0,0.479,1.00E+00,1.00E+00,AS,"3', Rv1739c",Rv1738,-130,-298,0
1275,candidate_1277,1975495,1975528,0,A,33,77.088,0,0,1,0.374,9.87E-01,1.00E+00,AS,,Rv1747,-732,-1898,0
1276,candidate_1278,1975717,1975757,0,A,40,164.39,0,0,1,0.193,9.76E-01,1.00E+00,AS,,Rv1747,-510,-2127,0
1277,candidate_1279,1999706,1999747,0,A,41,604.619,0.137,1,0,0.859,1.47E-03,1.00E+00,AS to 5'/3' UTRs,,"5', Rv1766",-300,-10,0
1278,candidate_1280,2012032,2012070,0,A,38,131.436,0.138,0,0,0.759,8.46E-01,1.00E+00,AS to 5'/3' UTRs,"3', Rv1778c","3', Rv1777",72,11,0
1279,candidate_1281,2015075,2015235,0,A,160,394.366,0,1,1,0.812,8.24E-04,8.78E-01,AS,,Rv1780,-187,-536,0
1280,candidate_1282,2019220,2019251,0,A,31,199.563,0,0,1,0.711,9.29E-01,1.00E+00,AS,,Rv1782,-40,-1511,0
1281,candidate_1283,2021327,2021476,0,A,149,176.5,0,1,0,0.852,2.18E-01,1.00E+00,AS,,Rv1784,-2105,-842,0
1282,candidate_1284,2023086,2023118,0,A,32,442.758,0,0,1,0.709,9.98E-01,1.00E+00,AS,,Rv1784,-346,-2484,0
1283,candidate_1285,2023361,2023447,0,A,86,202.448,0,0,0,0.133,4.03E-06,4.63E-03,AS,"3', Rv1785c",Rv1784,-71,-2813,0
1284,candidate_1286,2029826,2029932,0,A,106,483.28,0.088,1,0,0.439,1.00E+00,1.00E+00,AS to 5'/3' UTRs,,"5', Rv1791",-377,-28,0
1285,candidate_1287,2030122,2030163,0,A,41,96.571,0,0,1,0.327,9.99E-01,1.00E+00,AS,,Rv1791,-81,-259,0
1286,candidate_1288,2030225,2030259,0,A,34,661.2,0.138,0,0,0.398,9.78E-01,1.00E+00,AS to 5'/3' UTRs,,"3', Rv1791",22,88,0
1287,candidate_1289,2030623,2030680,0,A,57,1622.259,0.55,1,0,0.412,5.37E-01,1.00E+00,AS to 5'/3' UTRs,,"3', Rv1792; 5', Rv1793",-20,-333,0
1288,candidate_1290,2030978,2031068,0,A,90,963.56,1.109,1,0,0.03,1.31E-02,1.00E+00,AS to 5'/3' UTRs,,"3', Rv1793; 5', Rv1794",-990,-2,0
1289,candidate_1291,2031467,2031523,0,A,56,235.807,0,0,0,0.597,9.72E-01,1.00E+00,AS,,Rv1794,-501,-457,0
1290,candidate_1292,2031572,2031646,0,A,74,207.28,0,0,1,0.89,7.57E-01,1.00E+00,AS,,Rv1794,-396,-580,0
1291,candidate_1293,2031872,2031955,0,A,83,124.06,0,1,0,0.697,3.11E-02,1.00E+00,AS,,Rv1794,-96,-889,0
1292,candidate_1294,2033915,2033951,0,A,36,96,0,1,1,0.692,9.73E-01,1.00E+00,AS,,Rv1796,-1571,-222,0
1293,candidate_1295,2035527,2035565,0,A,38,179.872,0,0,0,0.552,9.83E-01,1.00E+00,AS,,Rv1797,-1176,-82,0
1294,candidate_1296,2039818,2039874,0,A,56,274.053,0,1,0,0.45,8.67E-01,1.00E+00,AS,,Rv1800,-1602,-421,0
1295,candidate_1297,2048363,2048406,0,A,43,397.364,0.025,1,1,0.828,7.64E-01,1.00E+00,AS to 5'/3' UTRs,,"3', Rv1806; 5', Rv1807",-1234,-334,0
1296,candidate_1298,2052639,2052686,0,A,47,111.958,0,0,1,0.233,2.57E-01,1.00E+00,AS,,Rv1809,-49,-1404,0
1297,candidate_1299,2052783,2052821,0,A,38,102.821,0.138,0,0,0.549,1.00E+00,1.00E+00,Intergenic,,,95,112,0
1298,candidate_1300,2052885,2052941,0,A,56,180.86,0.084,1,0,0.044,9.96E-01,1.00E+00,AS to 5'/3' UTRs,,"5', Rv1810",-404,-8,0
1299,candidate_1301,2055359,2055441,0,A,82,184.47,0.136,1,0,0.865,9.36E-01,1.00E+00,Within 5'/3' UTRs,"5', Rv1812c",,0,240,0
1300,candidate_1302,2055586,2055616,0,A,30,682.355,0.138,1,0,0.684,8.56E-01,1.00E+00,Within 5'/3' UTRs,"3', Rv1813c",,227,65,0
1301,candidate_1303,2056112,2056330,0,A,218,306.616,0.137,1,1,0.981,4.31E-14,5.56E-11,Within 5'/3' UTRs,"5', Rv1813c",,0,191,0
1302,candidate_1304,2067593,2067709,0,A,116,285.051,0,0,1,0.577,1.00E+00,1.00E+00,AS,,Rv1821,-1290,-1252,0
1303,candidate_1305,2070245,2070299,0,A,54,154.436,0,0,1,0.963,9.77E-01,1.00E+00,AS,,Rv1823,-380,-597,0
1304,candidate_1306,2072356,2072518,0,A,162,563.926,0.247,1,0,0.761,5.29E-01,1.00E+00,AS to 5'/3' UTRs,,"3', Rv1826; 5', Rv1827",0,78,0
1305,candidate_1307,2074924,2074963,0,A,39,193.725,0,0,0,0.958,5.28E-03,1.00E+00,AS,,Rv1830,-594,-122,0
1306,candidate_1308,2075183,2075213,0,A,30,159.581,0,0,0,0.056,9.99E-01,1.00E+00,AS,,Rv1830,-335,-372,0
